,link,general_rate,nb_ratings,reviews_count_1_star,reviews_count_2_stars,reviews_count_3_stars,reviews_count_4_stars,reviews_count_5_stars,reviews
83,https://freeglisse.com/fr/ski-occasion-adulte-performance/18372-ski-occasion-volkl-deacon-74-fixations.html,,,0,0,0,0,0,[]
84,https://freeglisse.com/fr/ski-occasion-adulte-performance/17209-ski-occasion-head-supershape-imagnum-fixations.html,4/5,1.0,0,0,0,1,0,['Top!']
85,https://freeglisse.com/fr/ski-occasion-adulte-performance/17170-ski-occasion-atomic-redster-g9-fixations.html,,,0,0,0,0,0,[]
86,https://freeglisse.com/fr/ski-occasion-adulte-loisir/14627-ski-occasion-elan-element-fixations.html,,,0,0,0,0,0,[]
87,https://freeglisse.com/fr/ski-occasion-adulte-loisir/15137-ski-occasion-volkl-rtm-74-fixation.html,,,0,0,0,0,0,[]
88,https://freeglisse.com/fr/ski-occasion-adulte-performance/16426-ski-occasion-head-worldcup-rebels-irace-fixations.html,,,0,0,0,0,0,[]
89,https://freeglisse.com/fr/ski-occasion-adulte-performance/15991-ski-occasion-head-ishape-rush-fixations.html,3/5,1.0,0,0,1,0,0,"['Considerando che si tratta di un prodotto usato anzi usatissimo mi aspettavo dei difetti estetici e qualche segno sulle solette, ma che addirittura nel bordo della copertura superiore lo strato di alluminio sia abbozzato e sollevato non me lo aspettavo.\r\nDirei di fare attenzione ai tecnici responsabili della selezione perché per non è da categoria B']"
90,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/11927-ski-occasion-salomon-x-wing-8-fixations.html,5/5,1.0,0,0,0,0,1,['Genial!']
91,https://freeglisse.com/fr/ski-occasion-junior-loisir/16851-ski-occasion-junior-tecnopro-flyte-jr-fixations.html,,,0,0,0,0,0,[]
92,https://freeglisse.com/fr/ski-test-all-mountain/15020-ski-test-kastle-fx-95-fixations.html,,,0,0,0,0,0,[]
93,https://freeglisse.com/fr/ski-occasion-adulte-performance/13052-ski-occasion-lacroix-lx-gravity-fixations.html,4/5,3.0,0,0,1,1,1,"['Pour une qualité A, je m’attendais à une meilleure présentation. A voir à l’usage.', 'Très beau produit à un prix imbattable !', 'Super ski polyvalent \r\nTrès bonne préparation des spatules mais fixations bien fatiguées avec jeu latéral dans les mâchoires avant, je vais devoir les remplacer car on perd clairement en contrôle.\r\nMais pour le prix honnêtement je suis plutôt satisfait']"
94,https://freeglisse.com/fr/ski-occasion-freeride/17648-ski-occasion-rossignol-blackops-sender-2022-fixations.html,,,0,0,0,0,0,[]
95,https://freeglisse.com/fr/ski-occasion-freeride/17518-ski-occasion-salomon-rocker-fixations.html,,,0,0,0,0,0,[]
96,https://freeglisse.com/fr/ski-occasion-adulte-loisir/15181-ski-occasion-head-rev-78-fixations.html,4/5,2.0,0,0,1,0,1,"['les coups presents sont un peu plus prononcés que definis dans la description de la qualité', 'Produit correspondant au descriptif. Mon fils a hâte de les essayer. Espérons cette année.']"
97,https://freeglisse.com/fr/ski-occasion-adulte-loisir/17164-ski-occasion-fischer-my-xtr-mt-77-fixations.html,,,0,0,0,0,0,[]
98,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/11927-ski-occasion-salomon-x-wing-8-fixations.html,5/5,1.0,0,0,0,0,1,['Genial!']
